id,device,accX,accY,accZ,millis,created,gyX,gyY,gyZ,magX,magY,magZ,yaw,pitch,roll,temp
1360998,pilot02,-89.0503,-84.5337,912.7808,169800807,2020-04-28 00:12:49.223,0,0,0,0,0,0,0,0,0,0
1360999,pilot02,-87.4023,-84.0454,914.917,169819581,2020-04-28 00:13:07.833,0,0,0,0,0,0,0,0,0,0
1361000,pilot02,-89.7827,-86.3647,912.3535,169838186,2020-04-28 00:13:25.777,0,0,0,0,0,0,0,0,0,0
1361001,pilot02,-85.9375,-84.2285,911.6211,169856126,2020-04-28 00:13:43.090,0,0,0,0,0,0,0,0,0,0
1361002,pilot02,-90.3931,-85.8154,914.4897,169873438,2020-04-28 00:14:01.083,0,0,0,0,0,0,0,0,0,0
1361003,pilot02,-88.2568,-85.6323,918.457,169891433,2020-04-28 00:14:18.420,0,0,0,0,0,0,0,0,0,0
1361004,pilot02,-90.8203,-89.8437,913.5132,169908769,2020-04-28 00:14:35.260,0,0,0,0,0,0,0,0,0,0
1361005,pilot02,-88.9282,-85.7544,913.8794,169925611,2020-04-28 00:14:51.913,0,0,0,0,0,0,0,0,0,0
1361006,pilot02,-89.8437,-85.6934,910.8276,169942238,2020-04-28 00:15:09.257,0,0,0,0,0,0,0,0,0,0
1361007,pilot02,-86.2427,-84.7168,915.1001,169959609,2020-04-28 00:15:37.177,0,0,0,0,0,0,0,0,0,0
1361008,pilot02,-87.8906,-86.3037,913.4521,169976666,2020-04-28 00:15:44.010,0,0,0,0,0,0,0,0,0,0
1361009,pilot02,-88.7451,-83.9844,914.1235,169994357,2020-04-28 00:16:00.987,0,0,0,0,0,0,0,0,0,0
1361010,pilot02,-91.0645,-83.8013,911.9873,170011333,2020-04-28 00:16:20.027,0,0,0,0,0,0,0,0,0,0
1361011,pilot02,-87.5854,-84.7778,915.4663,170030472,2020-04-28 00:16:39.507,0,0,0,0,0,0,0,0,0,0
1361012,pilot02,-87.5854,-86.792,912.8418,170049861,2020-04-28 00:16:58.913,0,0,0,0,0,0,0,0,0,0
1361013,pilot02,-87.5854,-85.083,914.2456,170069254,2020-04-28 00:17:16.600,0,0,0,0,0,0,0,0,0,0
1361014,pilot02,-83.9844,-88.9893,903.6255,170086949,2020-04-28 00:17:34.587,0,0,0,0,0,0,0,0,0,0
1361015,pilot02,-85.3882,-86.3037,895.4468,170104930,2020-04-28 00:17:52.717,0,0,0,0,0,0,0,0,0,0
1361016,pilot02,-91.1255,-92.2852,904.8462,170123055,2020-04-28 00:18:11.673,0,0,0,0,0,0,0,0,0,0
1361017,pilot02,-92.1021,-78.8574,912.6587,170141984,2020-04-28 00:18:29.790,0,0,0,0,0,0,0,0,0,0
1361018,pilot02,-81.7871,-92.8955,892.7002,170160134,2020-04-28 00:18:47.867,0,0,0,0,0,0,0,0,0,0
1361019,pilot02,-90.0269,-80.3833,905.2124,170178204,2020-04-28 00:19:08.120,0,0,0,0,0,0,0,0,0,0
1361020,pilot02,-86.2427,-87.2803,907.2266,170198451,2020-04-28 00:19:27.267,0,0,0,0,0,0,0,0,0,0
1361021,pilot02,-86.6089,-80.9326,913.8794,170217620,2020-04-28 00:19:45.570,0,0,0,0,0,0,0,0,0,0
1361022,pilot02,-86.0596,-82.2754,913.208,170235909,2020-04-28 00:20:04.210,0,0,0,0,0,0,0,0,0,0
1361023,pilot02,-85.2051,-85.022,919.0674,170254524,2020-04-28 00:20:22.597,0,0,0,0,0,0,0,0,0,0
1361024,pilot02,-86.1816,-84.4727,912.6587,170272923,2020-04-28 00:20:39.937,0,0,0,0,0,0,0,0,0,0
1361025,pilot02,-85.9985,-85.2661,916.748,170290269,2020-04-28 00:20:56.703,0,0,0,0,0,0,0,0,0,0
1361026,pilot02,-83.7402,-81.2378,918.335,170307036,2020-04-28 00:21:14.513,0,0,0,0,0,0,0,0,0,0
1361027,pilot02,-86.4868,-84.0454,915.7715,170324847,2020-04-28 00:21:33.330,0,0,0,0,0,0,0,0,0,0
1361028,pilot02,-84.0454,-80.8716,914.6729,170343666,2020-04-28 00:21:50.397,0,0,0,0,0,0,0,0,0,0
1361029,pilot02,-84.2285,-82.9468,918.335,170360737,2020-04-28 00:22:07.303,0,0,0,0,0,0,0,0,0,0
1361030,pilot02,-85.8154,-82.2144,916.5649,170377634,2020-04-28 00:22:26.193,0,0,0,0,0,0,0,0,0,0
1361031,pilot02,-86.792,-81.0547,912.2314,170396528,2020-04-28 00:22:45.117,0,0,0,0,0,0,0,0,0,0
1361032,pilot02,-85.8765,-83.8623,912.4146,170415452,2020-04-28 00:23:02.690,0,0,0,0,0,0,0,0,0,0
1361033,pilot02,-84.6558,-82.2754,914.4287,170433028,2020-04-28 00:23:21.567,0,0,0,0,0,0,0,0,0,0
1361034,pilot02,-86.1816,-83.5571,915.1001,170451897,2020-04-28 00:23:39.723,0,0,0,0,0,0,0,0,0,0
1361035,pilot02,-87.5244,-82.4585,915.1611,170470051,2020-04-28 00:23:57.993,0,0,0,0,0,0,0,0,0,0
1361036,pilot02,-87.7075,-83.4351,915.5884,170488326,2020-04-28 00:24:15.530,0,0,0,0,0,0,0,0,0,0
1361037,pilot02,-88.2568,-84.1675,914.917,170505852,2020-04-28 00:24:33.957,0,0,0,0,0,0,0,0,0,0
1361038,pilot02,-86.792,-83.6182,913.3911,170524297,2020-04-28 00:24:52.630,0,0,0,0,0,0,0,0,0,0
1361039,pilot02,-86.9751,-85.5103,915.0391,170542951,2020-04-28 00:25:09.653,0,0,0,0,0,0,0,0,0,0
1361040,pilot02,-86.853,-82.1533,916.3818,170559982,2020-04-28 00:25:26.320,0,0,0,0,0,0,0,0,0,0
1361041,pilot02,-87.5244,-87.4023,924.0112,170576650,2020-04-28 00:25:43.283,0,0,0,0,0,0,0,0,0,0
1361042,pilot02,-80.8105,-72.2046,941.9556,170593611,2020-04-28 00:26:02.253,0,0,0,0,0,0,0,0,0,0
1361043,pilot02,-90.6372,-81.3599,911.0107,170612565,2020-04-28 00:26:18.953,0,0,0,0,0,0,0,0,0,0
1361044,pilot02,-88.3789,-76.7212,913.8794,170629267,2020-04-28 00:26:37.827,0,0,0,0,0,0,0,0,0,0
1361045,pilot02,-79.895,-92.6514,914.7339,170648146,2020-04-28 00:26:55.000,0,0,0,0,0,0,0,0,0,0
1361046,pilot02,-83.313,-89.2334,920.4712,170665317,2020-04-28 00:27:12.113,0,0,0,0,0,0,0,0,0,0
1361047,pilot02,-81.1157,-71.167,941.8335,170682428,2020-04-28 00:27:30.053,0,0,0,0,0,0,0,0,0,0
1361048,pilot02,-85.7544,-83.0688,915.7104,170700379,2020-04-28 00:27:49.693,0,0,0,0,0,0,0,0,0,0
1361049,pilot02,-84.1064,-81.543,914.7949,170720021,2020-04-28 00:28:06.873,0,0,0,0,0,0,0,0,0,0
1361050,pilot02,-85.7544,-82.7637,917.9077,170737098,2020-04-28 00:28:24.293,0,0,0,0,0,0,0,0,0,0
1361051,pilot02,-86.3037,-82.8247,914.1846,170754609,2020-04-28 00:28:41.630,0,0,0,0,0,0,0,0,0,0
1361052,pilot02,-82.7026,-83.1909,915.7104,170771945,2020-04-28 00:29:01.140,0,0,0,0,0,0,0,0,0,0
1361053,pilot02,-81.9702,-80.1392,917.0532,170791468,2020-04-28 00:29:19.327,0,0,0,0,0,0,0,0,0,0
1361054,pilot02,-83.9844,-82.7637,912.9639,170809648,2020-04-28 00:29:36.800,0,0,0,0,0,0,0,0,0,0
1361055,pilot02,-83.0078,-83.1299,919.5557,170827114,2020-04-28 00:29:55.120,0,0,0,0,0,0,0,0,0,0
1361056,pilot02,-86.4868,-82.3975,913.3911,170845438,2020-04-28 00:30:12.510,0,0,0,0,0,0,0,0,0,0
1361057,pilot02,-85.144,-80.8716,914.0015,170862824,2020-04-28 00:30:32.423,0,0,0,0,0,0,0,0,0,0
1361058,pilot02,-82.8857,-80.6885,918.7012,170882737,2020-04-28 00:30:49.340,0,0,0,0,0,0,0,0,0,0
1361059,pilot02,-85.2661,-80.6885,921.814,170899648,2020-04-28 00:31:09.123,0,0,0,0,0,0,0,0,0,0
1361060,pilot02,-84.3506,-80.8105,917.9688,170919436,2020-04-28 00:31:26.457,0,0,0,0,0,0,0,0,0,0
1361061,pilot02,-81.9702,-81.0547,918.335,170936772,2020-04-28 00:31:46.683,0,0,0,0,0,0,0,0,0,0
1361062,pilot02,-86.1816,-81.1157,915.4053,170956994,2020-04-28 00:32:05.273,0,0,0,0,0,0,0,0,0,0
1361063,pilot02,-83.8623,-80.6885,917.1753,170975568,2020-04-28 00:32:23.003,0,0,0,0,0,0,0,0,0,0
1361064,pilot02,-81.7871,-82.2754,917.9688,170993314,2020-04-28 00:32:43.170,0,0,0,0,0,0,0,0,0,0
1361065,pilot02,-83.5571,-82.0312,916.2598,171013476,2020-04-28 00:33:00.993,0,0,0,0,0,0,0,0,0,0
1361066,pilot02,-86.2427,-83.1299,916.2598,171031301,2020-04-28 00:33:19.477,0,0,0,0,0,0,0,0,0,0
1361067,pilot02,-88.9282,-78.9795,913.3301,171049806,2020-04-28 00:33:37.160,0,0,0,0,0,0,0,0,0,0
1361068,pilot02,-86.3647,-85.4492,907.5928,171067381,2020-04-28 00:34:00.183,0,0,0,0,0,0,0,0,0,0
1361069,pilot02,-87.2192,-73.9746,933.2886,171090484,2020-04-28 00:34:18.693,0,0,0,0,0,0,0,0,0,0
1361070,pilot02,-87.0361,-83.1909,921.0205,171109004,2020-04-28 00:34:37.940,0,0,0,0,0,0,0,0,0,0
1361071,pilot02,-83.1299,-81.9702,924.8657,171128242,2020-04-28 00:34:58.347,0,0,0,0,0,0,0,0,0,0
1361072,pilot02,-90.1489,-77.2095,936.2183,171148654,2020-04-28 00:35:17.940,0,0,0,0,0,0,0,0,0,0
1361073,pilot02,-83.9233,-79.9561,916.1377,171168242,2020-04-28 00:35:35.143,0,0,0,0,0,0,0,0,0,0
1361074,pilot02,-86.3647,-82.8247,914.4287,171185443,2020-04-28 00:35:52.540,0,0,0,0,0,0,0,0,0,0
1361075,pilot02,-83.8623,-79.5288,918.9453,171202844,2020-04-28 00:36:10.540,0,0,0,0,0,0,0,0,0,0
1361076,pilot02,-83.313,-80.2612,918.8232,171220839,2020-04-28 00:36:27.660,0,0,0,0,0,0,0,0,0,0
1361077,pilot02,-85.2661,-83.1299,916.1987,171238070,2020-04-28 00:36:46.530,0,0,0,0,0,0,0,0,0,0
1361078,pilot02,-83.5571,-80.2612,916.2598,171256824,2020-04-28 00:37:03.777,0,0,0,0,0,0,0,0,0,0
1361079,pilot02,-82.5806,-80.2612,920.2271,171274080,2020-04-28 00:37:21.897,0,0,0,0,0,0,0,0,0,0
1361080,pilot02,-83.1909,-80.2612,919.0063,171292200,2020-04-28 00:37:39.973,0,0,0,0,0,0,0,0,0,0
1361081,pilot02,-81.543,-80.4443,918.0298,171310265,2020-04-28 00:37:57.430,0,0,0,0,0,0,0,0,0,0
1361082,pilot02,-86.3647,-80.8105,919.7998,171327731,2020-04-28 00:38:16.353,0,0,0,0,0,0,0,0,0,0
1361083,pilot02,-81.0547,-77.9419,920.3491,171346635,2020-04-28 00:38:33.313,0,0,0,0,0,0,0,0,0,0
1361084,pilot02,-84.8999,-81.9092,914.3677,171363616,2020-04-28 00:38:52.160,0,0,0,0,0,0,0,0,0,0
1361085,pilot02,-84.1064,-81.1768,916.9312,171382445,2020-04-28 00:39:08.953,0,0,0,0,0,0,0,0,0,0
1361086,pilot02,-81.7871,-83.6182,914.2456,171399242,2020-04-28 00:39:25.943,0,0,0,0,0,0,0,0,0,0
1361087,pilot02,-82.9468,-78.2471,918.9453,171416233,2020-04-28 00:39:45.840,0,0,0,0,0,0,0,0,0,0
1361088,pilot02,-83.6182,-80.1392,916.687,171436136,2020-04-28 00:40:04.330,0,0,0,0,0,0,0,0,0,0
1361089,pilot02,-85.022,-80.9937,920.166,171454610,2020-04-28 00:40:22.183,0,0,0,0,0,0,0,0,0,0
1361090,pilot02,-82.5806,-80.0171,916.5039,171472466,2020-04-28 00:40:55.693,0,0,0,0,0,0,0,0,0,0
1361091,pilot02,-84.7778,-82.9468,915.0391,171491454,2020-04-28 00:41:00.007,0,0,0,0,0,0,0,0,0,0
1361092,pilot02,-82.7026,-82.0312,913.9404,171510303,2020-04-28 00:41:16.973,0,0,0,0,0,0,0,0,0,0
1361093,pilot02,-82.2754,-74.1577,912.4756,171527240,2020-04-28 00:41:36.013,0,0,0,0,0,0,0,0,0,0
1361094,pilot02,-80.8716,-87.8906,901.9165,171546298,2020-04-28 00:41:52.793,0,0,0,0,0,0,0,0,0,0
1361095,pilot02,-94.1772,-75.1953,933.1665,171563075,2020-04-28 00:42:09.647,0,0,0,0,0,0,0,0,0,0
1361096,pilot02,-89.5996,-81.0547,908.3252,171579932,2020-04-28 00:42:28.653,0,0,0,0,0,0,0,0,0,0
1361097,pilot02,-85.6934,-82.0312,934.5703,171598946,2020-04-28 00:42:47.773,0,0,0,0,0,0,0,0,0,0
1361098,pilot02,-75.0732,-81.604,921.3257,171618054,2020-04-28 00:43:04.893,0,0,0,0,0,0,0,0,0,0
1361099,pilot02,-84.7168,-85.5713,904.9683,171635185,2020-04-28 00:43:23.417,0,0,0,0,0,0,0,0,0,0
1361100,pilot02,-81.2988,-80.1392,922.3633,171653700,2020-04-28 00:43:43.233,0,0,0,0,0,0,0,0,0,0
1361101,pilot02,-87.0361,-85.6934,914.4287,171673512,2020-04-28 00:44:01.317,0,0,0,0,0,0,0,0,0,0
1361102,pilot02,-82.8857,-78.9795,921.3867,171691607,2020-04-28 00:44:19.457,0,0,0,0,0,0,0,0,0,0
1361103,pilot02,-81.8481,-77.3315,916.1987,171709747,2020-04-28 00:44:37.497,0,0,0,0,0,0,0,0,0,0
1361104,pilot02,-85.3882,-80.6274,915.5273,171727772,2020-04-28 00:44:54.410,0,0,0,0,0,0,0,0,0,0
1361105,pilot02,-82.7026,-79.9561,916.1987,171744689,2020-04-28 00:45:11.233,0,0,0,0,0,0,0,0,0,0
1361106,pilot02,-83.9844,-79.7119,917.6025,171761510,2020-04-28 00:45:28.223,0,0,0,0,0,0,0,0,0,0
1361107,pilot02,-82.3364,-80.0171,918.335,171778487,2020-04-28 00:45:48.210,0,0,0,0,0,0,0,0,0,0
1361108,pilot02,-84.1675,-81.3599,916.9922,171798489,2020-04-28 00:46:07.913,0,0,0,0,0,0,0,0,0,0
1361109,pilot02,-83.8013,-79.6509,916.3208,171818192,2020-04-28 00:46:28.943,0,0,0,0,0,0,0,0,0,0
1361110,pilot02,-84.4727,-83.9844,918.1519,171839223,2020-04-28 00:46:48.543,0,0,0,0,0,0,0,0,0,0
1361111,pilot02,-83.374,-78.6133,917.6025,171858816,2020-04-28 00:47:07.343,0,0,0,0,0,0,0,0,0,0
1361112,pilot02,-83.1909,-82.0923,917.1143,171877614,2020-04-28 00:47:25.757,0,0,0,0,0,0,0,0,0,0
1361113,pilot02,-82.1533,-79.1626,917.6025,171896024,2020-04-28 00:47:44.903,0,0,0,0,0,0,0,0,0,0
1361114,pilot02,-84.1675,-81.9702,917.9077,171915242,2020-04-28 00:48:03.857,0,0,0,0,0,0,0,0,0,0
1361115,pilot02,-83.8623,-80.2612,920.6543,171934126,2020-04-28 00:48:21.930,0,0,0,0,0,0,0,0,0,0
1361116,pilot02,-81.1768,-79.1626,922.7295,171952201,2020-04-28 00:48:45.997,0,0,0,0,0,0,0,0,0,0
1361117,pilot02,-83.5571,-80.7495,918.9453,171976263,2020-04-28 00:49:07.133,0,0,0,0,0,0,0,0,0,0
1361118,pilot02,-81.7261,-78.5522,919.8608,171997413,2020-04-28 00:49:27.840,0,0,0,0,0,0,0,0,0,0
1361119,pilot02,-87.3413,-83.313,918.8843,172018100,2020-04-28 00:49:47.030,0,0,0,0,0,0,0,0,0,0
1361120,pilot02,-77.5757,-89.2944,916.626,172037303,2020-04-28 00:50:06.997,0,0,0,0,0,0,0,0,0,0
1361121,pilot02,-79.5898,-93.3838,893.7378,172057265,2020-04-28 00:50:24.333,0,0,0,0,0,0,0,0,0,0
1361122,pilot02,-88.6841,-82.5806,905.7617,172074596,2020-04-28 00:50:41.247,0,0,0,0,0,0,0,0,0,0
1361123,pilot02,-86.792,-74.8291,910.6445,172091508,2020-04-28 00:50:59.467,0,0,0,0,0,0,0,0,0,0
1361124,pilot02,-82.6416,-75.2563,921.875,172109728,2020-04-28 00:51:16.300,0,0,0,0,0,0,0,0,0,0
1361125,pilot02,-82.2144,-79.7119,921.1426,172126559,2020-04-28 00:51:34.387,0,0,0,0,0,0,0,0,0,0
1361126,pilot02,-84.5337,-80.6274,912.2925,172144654,2020-04-28 00:51:51.427,0,0,0,0,0,0,0,0,0,0
1361127,pilot02,-83.8013,-81.1768,920.7153,172161691,2020-04-28 00:52:08.450,0,0,0,0,0,0,0,0,0,0
1361128,pilot02,-85.9375,-80.2612,917.0532,172178702,2020-04-28 00:52:26.557,0,0,0,0,0,0,0,0,0,0
1361129,pilot02,-84.4116,-81.9702,920.8374,172196822,2020-04-28 00:52:43.560,0,0,0,0,0,0,0,0,0,0
1361130,pilot02,-84.4116,-80.6885,919.0063,172213823,2020-04-28 00:53:02.623,0,0,0,0,0,0,0,0,0,0
1361131,pilot02,-83.313,-79.7119,917.6025,172232897,2020-04-28 00:53:20.220,0,0,0,0,0,0,0,0,0,0
1361132,pilot02,-81.1768,-80.3833,919.2505,172250473,2020-04-28 00:53:39.163,0,0,0,0,0,0,0,0,0,0
1361133,pilot02,-84.5337,-80.5664,920.7153,172269416,2020-04-28 00:53:56.107,0,0,0,0,0,0,0,0,0,0
1361134,pilot02,-81.2378,-81.665,919.7388,172286358,2020-04-28 00:54:13.780,0,0,0,0,0,0,0,0,0,0
1361135,pilot02,-83.4351,-83.374,921.9971,172304033,2020-04-28 00:54:33.273,0,0,0,0,0,0,0,0,0,0
1361136,pilot02,-82.3975,-79.3457,920.8374,172323536,2020-04-28 00:54:52.173,0,0,0,0,0,0,0,0,0,0
1361137,pilot02,-85.9375,-84.6558,915.8325,172342440,2020-04-28 00:55:09.643,0,0,0,0,0,0,0,0,0,0
1361138,pilot02,-82.0923,-82.2754,917.7246,172359901,2020-04-28 00:55:27.047,0,0,0,0,0,0,0,0,0,0
1361139,pilot02,-82.1533,-80.3833,916.3818,172377287,2020-04-28 00:55:45.163,0,0,0,0,0,0,0,0,0,0
1361140,pilot02,-84.3506,-81.9092,917.9077,172395402,2020-04-28 00:56:02.810,0,0,0,0,0,0,0,0,0,0
1361141,pilot02,-83.6182,-80.7495,918.8843,172413057,2020-04-28 00:56:21.717,0,0,0,0,0,0,0,0,0,0
1361142,pilot02,-81.7261,-78.4912,919.4946,172431966,2020-04-28 00:56:39.673,0,0,0,0,0,0,0,0,0,0
1361143,pilot02,-81.7871,-80.0171,918.8843,172449931,2020-04-28 00:56:57.063,0,0,0,0,0,0,0,0,0,0
1361144,pilot02,-82.6416,-82.7026,915.8936,172467317,2020-04-28 00:57:14.440,0,0,0,0,0,0,0,0,0,0
1361145,pilot02,-81.1768,-73.4863,915.7104,172484688,2020-04-28 00:57:32.010,0,0,0,0,0,0,0,0,0,0
1361146,pilot02,-80.6274,-79.5898,934.5703,172502263,2020-04-28 00:57:49.097,0,0,0,0,0,0,0,0,0,0
1361147,pilot02,-76.7212,-81.2378,919.1284,172519370,2020-04-28 00:58:06.267,0,0,0,0,0,0,0,0,0,0
1361148,pilot02,-88.7451,-83.8013,911.8042,172536511,2020-04-28 00:58:23.697,0,0,0,0,0,0,0,0,0,0
1361149,pilot02,-84.2896,-70.3125,924.9878,172553947,2020-04-28 00:58:40.617,0,0,0,0,0,0,0,0,0,0
1361150,pilot02,-80.3833,-87.9517,894.8364,172570863,2020-04-28 00:59:00.157,0,0,0,0,0,0,0,0,0,0
1361151,pilot02,-80.6274,-89.3555,905.8838,172590406,2020-04-28 00:59:16.980,0,0,0,0,0,0,0,0,0,0
1361152,pilot02,-84.7778,-83.0078,921.5088,172607203,2020-04-28 00:59:35.307,0,0,0,0,0,0,0,0,0,0
1361153,pilot02,-83.252,-80.6274,915.6494,172625557,2020-04-28 00:59:53.320,0,0,0,0,0,0,0,0,0,0
1361154,pilot02,-88.3179,-82.7637,912.9028,173827978,2020-04-28 01:20:10.360,0,0,0,0,0,0,0,0,0,0
1361155,pilot02,-86.9751,-84.0454,916.9312,173848430,2020-04-28 01:20:16.790,0,0,0,0,0,0,0,0,0,0
1361156,pilot02,-87.5244,-83.5571,915.0391,173866989,2020-04-28 01:20:35.590,0,0,0,0,0,0,0,0,0,0
1361157,pilot02,-85.144,-82.3364,916.5039,173885788,2020-04-28 01:20:53.590,0,0,0,0,0,0,0,0,0,0
1361158,pilot02,-84.9609,-84.7168,914.7339,173903774,2020-04-28 01:21:13.530,0,0,0,0,0,0,0,0,0,0
1361159,pilot02,-86.9141,-82.7026,914.5508,173923646,2020-04-28 01:21:34.083,0,0,0,0,0,0,0,0,0,0
1361160,pilot02,-88.2568,-79.5288,915.7715,173944263,2020-04-28 01:21:53.607,0,0,0,0,0,0,0,0,0,0
1361161,pilot02,-81.3599,-82.5806,921.6919,173963816,2020-04-28 01:22:14.037,0,0,0,0,0,0,0,0,0,0
1361162,pilot02,-86.6089,-89.2944,917.1143,173984258,2020-04-28 01:22:34.217,0,0,0,0,0,0,0,0,0,0
1361163,pilot02,-87.0361,-90.21,895.2026,174004400,2020-04-28 01:22:55.577,0,0,0,0,0,0,0,0,0,0
1361164,pilot02,-89.1724,-85.9985,904.1748,174025775,2020-04-28 01:23:14.503,0,0,0,0,0,0,0,0,0,0
1361165,pilot02,-82.6416,-93.9941,929.9316,174044690,2020-04-28 01:23:31.710,0,0,0,0,0,0,0,0,0,0
1361166,pilot02,-86.5479,-85.3271,913.5742,174061896,2020-04-28 01:23:48.540,0,0,0,0,0,0,0,0,0,0
1361167,pilot02,-85.5103,-82.1533,917.2363,174078737,2020-04-28 01:24:05.573,0,0,0,0,0,0,0,0,0,0
1361168,pilot02,-86.1816,-84.4727,915.0391,174095759,2020-04-28 01:24:24.537,0,0,0,0,0,0,0,0,0,0
1361169,pilot02,-86.4868,-84.3506,913.4521,174114723,2020-04-28 01:24:41.687,0,0,0,0,0,0,0,0,0,0
1361170,pilot02,-86.4258,-84.1064,915.6494,174131874,2020-04-28 01:24:58.827,0,0,0,0,0,0,0,0,0,0
1361171,pilot02,-88.3179,-86.0596,916.626,174149016,2020-04-28 01:25:15.917,0,0,0,0,0,0,0,0,0,0
1361172,pilot02,-85.022,-84.6558,916.1377,174166102,2020-04-28 01:25:33.167,0,0,0,0,0,0,0,0,0,0
1361173,pilot02,-84.3506,-80.7495,919.6167,174183358,2020-04-28 01:25:50.150,0,0,0,0,0,0,0,0,0,0
1361174,pilot02,-85.144,-82.0312,914.6729,174200325,2020-04-28 01:26:07.197,0,0,0,0,0,0,0,0,0,0
1361175,pilot02,-87.2192,-85.8154,915.3442,174217371,2020-04-28 01:26:24.680,0,0,0,0,0,0,0,0,0,0
1361176,pilot02,-86.6089,-80.9937,913.3911,174234862,2020-04-28 01:26:41.713,0,0,0,0,0,0,0,0,0,0
1361177,pilot02,-86.6089,-83.4351,917.1143,174251899,2020-04-28 01:27:00.597,0,0,0,0,0,0,0,0,0,0
1361178,pilot02,-85.083,-81.1768,915.2222,174270788,2020-04-28 01:27:19.293,0,0,0,0,0,0,0,0,0,0
1361179,pilot02,-85.022,-82.6416,917.1753,174289467,2020-04-28 01:27:36.223,0,0,0,0,0,0,0,0,0,0
1361180,pilot02,-83.8623,-83.9233,916.1987,174306408,2020-04-28 01:27:53.310,0,0,0,0,0,0,0,0,0,0
1361181,pilot02,-88.501,-83.8013,916.9922,174323495,2020-04-28 01:28:10.820,0,0,0,0,0,0,0,0,0,0
1361182,pilot02,-84.0454,-84.5337,916.0767,174340996,2020-04-28 01:28:28.653,0,0,0,0,0,0,0,0,0,0
1361183,pilot02,-86.1206,-84.6558,919.1895,174358826,2020-04-28 01:28:46.027,0,0,0,0,0,0,0,0,0,0
1361184,pilot02,-83.374,-82.3364,912.8418,174376197,2020-04-28 01:29:03.423,0,0,0,0,0,0,0,0,0,0
1361185,pilot02,-88.0737,-83.252,915.4663,174393608,2020-04-28 01:29:23.030,0,0,0,0,0,0,0,0,0,0
1361186,pilot02,-90.5151,-80.2612,914.917,174413211,2020-04-28 01:29:39.787,0,0,0,0,0,0,0,0,0,0
1361187,pilot02,-90.1489,-74.707,915.9546,174429959,2020-04-28 01:29:57.097,0,0,0,0,0,0,0,0,0,0
1361188,pilot02,-87.0972,-67.8711,940.1245,174447264,2020-04-28 01:30:14.690,0,0,0,0,0,0,0,0,0,0
1361189,pilot02,-88.1958,-74.8291,927.3682,174464855,2020-04-28 01:30:32.003,0,0,0,0,0,0,0,0,0,0
1361190,pilot02,-84.4116,-80.2612,942.2607,174482161,2020-04-28 01:30:49.210,0,0,0,0,0,0,0,0,0,0
1361191,pilot02,-88.6841,-73.9746,919.4336,174499392,2020-04-28 01:31:08.110,0,0,0,0,0,0,0,0,0,0
1361192,pilot02,-89.2944,-74.646,923.0347,174518281,2020-04-28 01:31:24.970,0,0,0,0,0,0,0,0,0,0
1361193,pilot02,-83.313,-82.5195,916.5039,174535138,2020-04-28 01:31:41.727,0,0,0,0,0,0,0,0,0,0
1361194,pilot02,-86.9751,-82.9468,913.4521,174551890,2020-04-28 01:31:58.693,0,0,0,0,0,0,0,0,0,0
1361195,pilot02,-85.6323,-82.9468,916.626,174568862,2020-04-28 01:32:15.337,0,0,0,0,0,0,0,0,0,0
1361196,pilot02,-83.9844,-82.6416,915.1001,174585501,2020-04-28 01:32:32.780,0,0,0,0,0,0,0,0,0,0
1361197,pilot02,-86.6699,-83.4351,914.1846,174602949,2020-04-28 01:32:50.477,0,0,0,0,0,0,0,0,0,0
1361198,pilot02,-88.562,-83.9233,916.0156,174620645,2020-04-28 01:33:07.320,0,0,0,0,0,0,0,0,0,0
1361199,pilot02,-87.9517,-86.2427,917.1753,174637487,2020-04-28 01:33:25.263,0,0,0,0,0,0,0,0,0,0
1361200,pilot02,-85.083,-81.9092,917.2363,174655442,2020-04-28 01:33:44.570,0,0,0,0,0,0,0,0,0,0
1361201,pilot02,-85.7544,-80.1392,919.6777,174674731,2020-04-28 01:34:02.703,0,0,0,0,0,0,0,0,0,0
1361202,pilot02,-84.1064,-80.2002,918.396,174692860,2020-04-28 01:34:21.080,0,0,0,0,0,0,0,0,0,0
1361203,pilot02,-86.3647,-82.6416,917.9077,174711250,2020-04-28 01:34:39.330,0,0,0,0,0,0,0,0,0,0
1361204,pilot02,-85.9985,-81.9702,918.396,174729470,2020-04-28 01:35:00.330,0,0,0,0,0,0,0,0,0,0
1361205,pilot02,-85.6934,-84.4116,914.978,174750495,2020-04-28 01:35:18.290,0,0,0,0,0,0,0,0,0,0
1361206,pilot02,-85.8154,-84.8389,917.1753,174768456,2020-04-28 01:35:36.413,0,0,0,0,0,0,0,0,0,0
1361207,pilot02,-82.5195,-79.6509,918.7622,174786577,2020-04-28 01:35:56.710,0,0,0,0,0,0,0,0,0,0
1361208,pilot02,-85.2661,-84.5337,917.2974,174806863,2020-04-28 01:36:16.227,0,0,0,0,0,0,0,0,0,0
1361209,pilot02,-83.4961,-79.2847,918.335,174826396,2020-04-28 01:36:36.040,0,0,0,0,0,0,0,0,0,0
1361210,pilot02,-84.0454,-82.7026,915.8936,174846194,2020-04-28 01:36:54.530,0,0,0,0,0,0,0,0,0,0
1361211,pilot02,-86.792,-83.6792,916.5649,174864688,2020-04-28 01:37:12.060,0,0,0,0,0,0,0,0,0,0
1361212,pilot02,-84.0454,-80.4443,920.166,174882218,2020-04-28 01:37:29.100,0,0,0,0,0,0,0,0,0,0
