"id","device","accX","accY","accZ","millis","created"
4853867,"pilot99",10.34774,-0.04309563,1.795651,649902317,"2020-08-05T00:25:17.327Z"
4853870,"pilot99",10.2807,0.9504981,1.063026,649902318,"2020-08-05T00:25:18.350Z"
4853873,"pilot99",9.339781,0.04788403,-0.2561796,649902319,"2020-08-05T00:25:19.297Z"
4853876,"pilot99",10.33098,-0.5051765,-0.605733,649902320,"2020-08-05T00:25:20.243Z"
4853879,"pilot99",10.24239,1.30484,0.2920926,649902321,"2020-08-05T00:25:21.323Z"
4853882,"pilot99",9.241618,0.296881,-0.2873042,649902322,"2020-08-05T00:25:22.350Z"
4853885,"pilot99",9.991004,-0.2346318,-2.212242,649902323,"2020-08-05T00:25:23.250Z"
4853888,"pilot99",10.86249,0.4884171,2.339135,649902324,"2020-08-05T00:25:24.237Z"
4853891,"pilot99",9.634268,0.5674258,-0.8044518,649902325,"2020-08-05T00:25:25.317Z"
4853894,"pilot99",9.615114,0.2106898,-0.2801216,649902326,"2020-08-05T00:25:26.333Z"
4853897,"pilot99",10.12268,-0.1364695,-0.3160346,649902327,"2020-08-05T00:25:27.233Z"
4853899,"pilot99",9.742006,0.4955997,1.924938,649902328,"2020-08-05T00:25:28.247Z"
4853905,"pilot99",9.605537,-0.02394202,0.8523358,649902329,"2020-08-05T00:25:29.530Z"
4853907,"pilot99",9.995792,-0.2154782,-1.197101,649902330,"2020-08-05T00:25:30.340Z"
4853910,"pilot99",10.34535,0.1699883,0.2705448,649902331,"2020-08-05T00:25:31.350Z"
4853913,"pilot99",9.560047,0.6703765,1.939303,649902332,"2020-08-05T00:25:32.263Z"
4853916,"pilot99",9.969456,0.5913678,-1.115698,649902333,"2020-08-05T00:25:33.287Z"
4853919,"pilot99",10.20888,0.2681506,0.1364695,649902334,"2020-08-05T00:25:34.313Z"
4853922,"pilot99",10.21845,-0.2226608,-0.4740519,649902335,"2020-08-05T00:25:35.337Z"
4853925,"pilot99",9.974244,0.6081272,2.432509,649902336,"2020-08-05T00:25:36.237Z"
4853928,"pilot99",10.30225,0.2059013,-0.8930372,649902337,"2020-08-05T00:25:37.287Z"
4853930,"pilot99",9.940725,0.1843535,2.853889,649902338,"2020-08-05T00:25:38.240Z"
4853934,"pilot99",9.883265,0.9768343,1.233014,649902339,"2020-08-05T00:25:39.320Z"
4853937,"pilot99",9.864111,0.5123591,-0.09816227,649902340,"2020-08-05T00:25:40.353Z"
4853940,"pilot99",9.919178,-0.557849,-3.244143,649902341,"2020-08-05T00:25:41.273Z"
4853943,"pilot99",10.49857,0.4812346,-0.5075707,649902342,"2020-08-05T00:25:42.300Z"
4853946,"pilot99",10.1993,1.043872,0.3423708,649902343,"2020-08-05T00:25:43.323Z"
4853949,"pilot99",9.358934,0.07900865,-1.206678,649902344,"2020-08-05T00:25:44.343Z"
4853952,"pilot99",10.54885,-0.332794,0.6033388,649902345,"2020-08-05T00:25:45.313Z"
4853955,"pilot99",10.23521,0.4118027,-0.1316811,649902346,"2020-08-05T00:25:46.297Z"
4853959,"pilot99",9.821015,0.04548983,0.938527,649902347,"2020-08-05T00:25:47.317Z"
4853962,"pilot99",10.48182,-0.4141969,-1.30484,649902348,"2020-08-05T00:25:48.333Z"
4853965,"pilot99",10.70448,0.4070143,0.2226608,649902349,"2020-08-05T00:25:49.277Z"
4853968,"pilot99",10.02692,0.641646,-0.7637503,649902350,"2020-08-05T00:25:50.273Z"
4853971,"pilot99",10.48182,-0.225055,2.681506,649902351,"2020-08-05T00:25:51.307Z"
4853974,"pilot99",9.859323,0.3232172,0.7757214,649902352,"2020-08-05T00:25:52.333Z"
4853977,"pilot99",10.08438,0.5722142,-1.165976,649902353,"2020-08-05T00:25:53.240Z"
4853980,"pilot99",10.12508,0.7134721,1.209072,649902354,"2020-08-05T00:25:54.263Z"
4853983,"pilot99",9.923966,0.6895301,0.3998317,649902355,"2020-08-05T00:25:55.290Z"
4853986,"pilot99",9.871294,-0.4285621,-0.09097966,649902356,"2020-08-05T00:25:56.323Z"
4853989,"pilot99",10.53209,0.1508347,1.381454,649902357,"2020-08-05T00:25:57.333Z"
4853992,"pilot99",9.85214,0.4189853,-0.5913678,649902358,"2020-08-05T00:25:58.267Z"
4853995,"pilot99",9.334992,-0.07422025,-1.288081,649902359,"2020-08-05T00:25:59.287Z"
4853998,"pilot99",10.4052,-0.1005565,0.2777274,649902360,"2020-08-05T00:26:00.303Z"
4854001,"pilot99",10.09635,1.034295,0.04309563,649902361,"2020-08-05T00:26:01.243Z"
4854004,"pilot99",9.586384,0.3160346,1.549049,649902362,"2020-08-05T00:26:02.253Z"
4854007,"pilot99",10.26155,0.1963245,0.6009446,649902363,"2020-08-05T00:26:03.300Z"
4854010,"pilot99",9.854534,0.05506664,-0.7182605,649902364,"2020-08-05T00:26:04.230Z"
4854014,"pilot99",10.0748,0.06943185,-0.3016694,649902365,"2020-08-05T00:26:05.327Z"
4854018,"pilot99",9.552865,0.7038953,2.384625,649902366,"2020-08-05T00:26:06.470Z"
4854020,"pilot99",9.562442,0.7230489,-0.09816227,649902367,"2020-08-05T00:26:07.280Z"
4854023,"pilot99",10.43633,-0.260968,2.245761,649902368,"2020-08-05T00:26:08.297Z"
4854026,"pilot99",10.56082,0.9648633,-1.570596,649902369,"2020-08-05T00:26:09.320Z"
4854029,"pilot99",9.651027,1.151611,1.889025,649902370,"2020-08-05T00:26:10.347Z"
4854032,"pilot99",9.674969,-0.2466028,-1.671153,649902371,"2020-08-05T00:26:11.270Z"
4854034,"pilot99",10.40999,0.007182605,0.794875,649902372,"2020-08-05T00:26:12.230Z"
4854038,"pilot99",9.840169,0.5626374,-1.719037,649902373,"2020-08-05T00:26:13.310Z"
4854040,"pilot99",9.607931,0.6129156,2.252944,649902374,"2020-08-05T00:26:14.320Z"
4854044,"pilot99",10.14184,-0.4668693,-1.963245,649902375,"2020-08-05T00:26:15.360Z"
4854047,"pilot99",10.56561,-0.5626374,-0.09337386,649902376,"2020-08-05T00:26:16.283Z"
4854050,"pilot99",9.928755,0.5243302,0.2202666,649902377,"2020-08-05T00:26:17.300Z"
4854053,"pilot99",10.04128,0.7661445,2.430115,649902378,"2020-08-05T00:26:18.317Z"
4854056,"pilot99",9.655815,-0.1412579,-1.980005,649902379,"2020-08-05T00:26:19.317Z"
4854059,"pilot99",10.37887,0.3687071,1.565808,649902380,"2020-08-05T00:26:20.263Z"
4854063,"pilot99",10.4866,0.5099649,-0.04788403,649902381,"2020-08-05T00:26:21.290Z"
4854066,"pilot99",9.13388,0.6967127,0.8379706,649902382,"2020-08-05T00:26:22.313Z"
4854069,"pilot99",10.27112,0.05746084,0.2705448,649902383,"2020-08-05T00:26:23.353Z"
4854072,"pilot99",10.83855,0.8164227,3.016694,649902384,"2020-08-05T00:26:24.257Z"
4854075,"pilot99",9.919178,0.3280056,-0.04548983,649902385,"2020-08-05T00:26:25.290Z"
4854078,"pilot99",9.610326,-0.03112462,-0.2106898,649902386,"2020-08-05T00:26:26.300Z"
4854081,"pilot99",10.58477,-0.06943185,-1.450886,649902387,"2020-08-05T00:26:27.353Z"
4854084,"pilot99",10.42914,0.3687071,1.872266,649902388,"2020-08-05T00:26:28.357Z"
4854087,"pilot99",9.775525,0.4668693,0.2753332,649902389,"2020-08-05T00:26:29.277Z"
4854090,"pilot99",10.40759,0.3351882,0.272939,649902390,"2020-08-05T00:26:30.290Z"
4854093,"pilot99",10.03889,-0.2753332,-2.944868,649902391,"2020-08-05T00:26:31.313Z"
4854096,"pilot99",10.68293,-0.01197101,2.882619,649902392,"2020-08-05T00:26:32.247Z"
4854098,"pilot99",9.856929,0.4932055,1.867477,649902393,"2020-08-05T00:26:33.250Z"
4854102,"pilot99",10.54407,0.2154782,0.4740519,649902394,"2020-08-05T00:26:34.297Z"
4854105,"pilot99",9.988609,0.3926491,0.6871359,649902395,"2020-08-05T00:26:35.313Z"
4854108,"pilot99",10.1562,0.4022259,1.118092,649902396,"2020-08-05T00:26:36.337Z"
4854112,"pilot99",10.39802,-0.5554548,0.9241618,649902397,"2020-08-05T00:26:37.290Z"
4854115,"pilot99",9.634268,0.6512229,1.144428,649902398,"2020-08-05T00:26:38.283Z"
4854118,"pilot99",10.64701,0.2561796,2.619257,649902399,"2020-08-05T00:26:39.303Z"
4854121,"pilot99",9.895236,-0.1556231,-0.4429273,649902400,"2020-08-05T00:26:40.313Z"
4854124,"pilot99",9.746795,0.1508347,0.9888053,649902401,"2020-08-05T00:26:41.350Z"
4854127,"pilot99",10.23282,0.2561796,1.963245,649902402,"2020-08-05T00:26:42.287Z"
4854130,"pilot99",9.947908,-0.3687071,-0.8403648,649902403,"2020-08-05T00:26:43.293Z"
4854133,"pilot99",9.727641,0.3064578,0.07900865,649902404,"2020-08-05T00:26:44.320Z"
4854136,"pilot99",10.40281,0.7685388,-1.290475,649902405,"2020-08-05T00:26:45.337Z"
4854139,"pilot99",10.47942,0.3591303,-0.938527,649902406,"2020-08-05T00:26:46.277Z"
4854142,"pilot99",10.16339,0.02394202,-0.5482722,649902407,"2020-08-05T00:26:47.277Z"
4854145,"pilot99",10.38365,0.7493851,-0.6105214,649902408,"2020-08-05T00:26:48.340Z"
4854148,"pilot99",10.8601,0.237026,2.341529,649902409,"2020-08-05T00:26:49.330Z"
4854151,"pilot99",10.39802,0.1556231,-1.312023,649902410,"2020-08-05T00:26:50.247Z"
4854154,"pilot99",9.756371,0.4764462,1.029507,649902411,"2020-08-05T00:26:51.280Z"
4854157,"pilot99",9.89763,0.5099649,0.617704,649902412,"2020-08-05T00:26:52.297Z"
4854160,"pilot99",10.08198,-0.1101333,1.477222,649902413,"2020-08-05T00:26:53.327Z"
4854162,"pilot99",9.847352,-0.3663129,-3.256114,649902414,"2020-08-05T00:26:54.237Z"
4854166,"pilot99",9.730036,0.1340753,-0.9002198,649902415,"2020-08-05T00:26:55.280Z"
4854170,"pilot99",9.859323,0.4189853,-0.8403648,649902416,"2020-08-05T00:26:56.280Z"
4854173,"pilot99",10.50576,0.2681506,1.685518,649902417,"2020-08-05T00:26:57.310Z"
4854175,"pilot99",10.4866,-0.1508347,-0.7445967,649902418,"2020-08-05T00:26:58.330Z"
4854179,"pilot99",10.25437,0.4357447,1.134852,649902419,"2020-08-05T00:26:59.250Z"
4854182,"pilot99",10.06283,0.6440403,1.273715,649902420,"2020-08-05T00:27:00.280Z"
4854184,"pilot99",10.52491,0.4309563,1.719037,649902421,"2020-08-05T00:27:01.233Z"
4854188,"pilot99",10.16339,0,-1.711854,649902422,"2020-08-05T00:27:02.327Z"
4854191,"pilot99",9.5385,0.01915361,0.2561796,649902423,"2020-08-05T00:27:03.343Z"
4854194,"pilot99",9.756371,0.2418144,0.7230489,649902424,"2020-08-05T00:27:04.220Z"
4854197,"pilot99",10.26873,-0.2633622,-0.4740519,649902425,"2020-08-05T00:27:05.303Z"
4854200,"pilot99",10.29746,0.4596867,0.5530606,649902426,"2020-08-05T00:27:06.317Z"
4854203,"pilot99",9.696517,-0.1244985,0.8571242,649902427,"2020-08-05T00:27:07.333Z"
4854205,"pilot99",10.07959,0.7805098,-0.1029507,649902428,"2020-08-05T00:27:08.270Z"
4854209,"pilot99",10.52252,0.617704,1.18513,649902429,"2020-08-05T00:27:09.287Z"
4854212,"pilot99",10.41957,0.1891419,-0.1029507,649902430,"2020-08-05T00:27:10.300Z"
4854215,"pilot99",10.26634,0.5674258,0.6943185,649902431,"2020-08-05T00:27:11.237Z"
4854218,"pilot99",9.933543,0.1005565,1.407791,649902432,"2020-08-05T00:27:12.343Z"
4854221,"pilot99",10.07241,-0.009576807,1.383849,649902433,"2020-08-05T00:27:13.317Z"
4854225,"pilot99",10.24479,0.07422025,1.474828,649902434,"2020-08-05T00:27:14.293Z"
4854228,"pilot99",9.698911,-0.2825158,-0.9074024,649902435,"2020-08-05T00:27:15.310Z"
4854230,"pilot99",9.545682,1.007959,-0.05027823,649902436,"2020-08-05T00:27:16.233Z"
4854234,"pilot99",10.08198,0.3184288,0.4429273,649902437,"2020-08-05T00:27:17.263Z"
4854238,"pilot99",10.20888,0.04070143,-1.328782,649902438,"2020-08-05T00:27:18.693Z"
4854240,"pilot99",10.37408,0.3878607,0.4453215,649902439,"2020-08-05T00:27:19.227Z"
4854243,"pilot99",10.15141,0.8116343,1.963245,649902440,"2020-08-05T00:27:20.347Z"
4854245,"pilot99",10.67575,0.2585738,1.747767,649902441,"2020-08-05T00:27:21.257Z"
4854249,"pilot99",10.37647,0.5985504,0.902614,649902442,"2020-08-05T00:27:22.377Z"
4854252,"pilot99",10.12268,0.4955997,1.78368,649902443,"2020-08-05T00:27:23.293Z"
4854255,"pilot99",9.785102,0.85473,0.617704,649902444,"2020-08-05T00:27:24.330Z"
4854258,"pilot99",10.43154,0,1.177947,649902445,"2020-08-05T00:27:25.353Z"
4854261,"pilot99",10.09635,-0.332794,-1.218649,649902446,"2020-08-05T00:27:26.240Z"
4854264,"pilot99",9.753978,0.2825158,-1.177947,649902447,"2020-08-05T00:27:27.243Z"
4854267,"pilot99",9.842564,0.4022259,1.211466,649902448,"2020-08-05T00:27:28.320Z"
4854270,"pilot99",10.47224,0.4764462,2.042254,649902449,"2020-08-05T00:27:29.337Z"
4854274,"pilot99",10.20169,-0.1723825,-0.557849,649902450,"2020-08-05T00:27:30.330Z"
4854277,"pilot99",9.799467,0.6823475,0.7158663,649902451,"2020-08-05T00:27:31.283Z"
4854280,"pilot99",9.92636,0.7589619,0.7757214,649902452,"2020-08-05T00:27:32.310Z"
4854283,"pilot99",10.93671,0.2633622,0.8690952,649902453,"2020-08-05T00:27:33.403Z"
4854286,"pilot99",10.40999,-0.1316811,-1.11091,649902454,"2020-08-05T00:27:34.243Z"
4854289,"pilot99",10.25197,0.3519476,2.406173,649902455,"2020-08-05T00:27:35.273Z"
4854292,"pilot99",10.39084,0.3806781,1.06542,649902456,"2020-08-05T00:27:36.303Z"
4854295,"pilot99",10.39562,0.3615245,1.465251,649902457,"2020-08-05T00:27:37.317Z"
4854297,"pilot99",9.916783,0.2537854,0.6224924,649902458,"2020-08-05T00:27:38.240Z"
4854301,"pilot99",9.600749,-0.1173159,1.537078,649902459,"2020-08-05T00:27:39.267Z"
4854304,"pilot99",9.749189,0.6799533,-0.4548983,649902460,"2020-08-05T00:27:40.283Z"
4854307,"pilot99",10.15381,0.07661445,0.866701,649902461,"2020-08-05T00:27:41.317Z"
4854310,"pilot99",10.27352,0.1556231,-2.410961,649902462,"2020-08-05T00:27:42.350Z"
4854313,"pilot99",9.742006,0.7469909,1.393425,649902463,"2020-08-05T00:27:43.257Z"
4854316,"pilot99",10.40759,0.5075707,1.630451,649902464,"2020-08-05T00:27:44.277Z"
4854319,"pilot99",10.5297,0.1867477,0.5315128,649902465,"2020-08-05T00:27:45.300Z"
4854322,"pilot99",10.46266,0.4620809,2.530671,649902466,"2020-08-05T00:27:46.317Z"
4854325,"pilot99",9.768343,0.3926491,1.482011,649902467,"2020-08-05T00:27:47.250Z"
4854329,"pilot99",10.13466,0.7781156,0.7086837,649902468,"2020-08-05T00:27:48.273Z"
4854332,"pilot99",10.1155,0.3974375,-1.290475,649902469,"2020-08-05T00:27:49.297Z"
4854335,"pilot99",10.04368,-0.1580173,-1.034295,649902470,"2020-08-05T00:27:50.317Z"
4854338,"pilot99",9.342175,0.1675941,0.07182605,649902471,"2020-08-05T00:27:51.240Z"
4854341,"pilot99",9.947908,0.2082956,1.192312,649902472,"2020-08-05T00:27:52.257Z"
4854344,"pilot99",10.00776,0.4285621,1.407791,649902473,"2020-08-05T00:27:53.230Z"
4854347,"pilot99",9.720459,-0.3375824,1.482011,649902474,"2020-08-05T00:27:54.313Z"
4854349,"pilot99",9.950302,0.9289502,-0.02633622,649902475,"2020-08-05T00:27:55.250Z"
4854353,"pilot99",10.48182,0.1268927,0.866701,649902476,"2020-08-05T00:27:56.263Z"
4854356,"pilot99",10.42914,-0.02394202,-1.637634,649902477,"2020-08-05T00:27:57.277Z"
4854359,"pilot99",9.888053,0.6272808,0.6512229,649902478,"2020-08-05T00:27:58.303Z"
4854362,"pilot99",10.30465,0.6081272,2.001553,649902479,"2020-08-05T00:27:59.320Z"
4854365,"pilot99",10.33577,0.8140285,1.029507,649902480,"2020-08-05T00:28:00.243Z"
4854368,"pilot99",9.892841,-0.03351882,-0.5171475,649902481,"2020-08-05T00:28:01.273Z"
4854371,"pilot99",9.260772,0.4189853,-0.09337386,649902482,"2020-08-05T00:28:02.300Z"
4854373,"pilot99",9.504981,0.6224924,0.3303998,649902483,"2020-08-05T00:28:03.253Z"
4854377,"pilot99",10.02692,0.2346318,-1.113304,649902484,"2020-08-05T00:28:04.223Z"
4854381,"pilot99",10.16578,-0.2801216,-1.572991,649902485,"2020-08-05T00:28:05.260Z"
4854384,"pilot99",10.25197,0.1532289,-0.1604115,649902486,"2020-08-05T00:28:06.280Z"
4854386,"pilot99",9.974244,0.7134721,1.659182,649902487,"2020-08-05T00:28:07.310Z"
4854390,"pilot99",10.6111,0.617704,-0.06464344,649902488,"2020-08-05T00:28:08.333Z"
4854393,"pilot99",10.49857,0.6943185,1.697489,649902489,"2020-08-05T00:28:09.253Z"
4854396,"pilot99",10.24,0.5985504,2.166753,649902490,"2020-08-05T00:28:10.267Z"
4854399,"pilot99",9.648633,0.7469909,0.3303998,649902491,"2020-08-05T00:28:11.300Z"
4854402,"pilot99",10.25197,0.4477157,0.1029507,649902492,"2020-08-05T00:28:12.330Z"
4854405,"pilot99",10.27112,-0.3782839,-0.9624691,649902493,"2020-08-05T00:28:13.237Z"
4854408,"pilot99",9.878476,-0.2537854,-2.363077,649902494,"2020-08-05T00:28:14.270Z"
4854410,"pilot99",9.955091,0.04788403,0.1532289,649902495,"2020-08-05T00:28:15.233Z"
4854414,"pilot99",9.952697,-0.1029507,-0.5147533,649902496,"2020-08-05T00:28:16.313Z"
4854417,"pilot99",9.837775,0.5865794,1.010353,649902497,"2020-08-05T00:28:17.450Z"
4854420,"pilot99",10.49139,-0.1244985,-0.1077391,649902498,"2020-08-05T00:28:18.257Z"
4854423,"pilot99",10.68293,0.4070143,0.1077391,649902499,"2020-08-05T00:28:19.283Z"
4854426,"pilot99",9.753978,0.09816227,-0.2992752,649902500,"2020-08-05T00:28:20.380Z"
4854429,"pilot99",10.36689,-0.1125275,1.108515,649902501,"2020-08-05T00:28:21.327Z"
4854433,"pilot99",10.47703,0.4213795,0.5386954,649902502,"2020-08-05T00:28:22.323Z"
4854436,"pilot99",10.29986,0.1556231,0.6440403,649902503,"2020-08-05T00:28:23.280Z"
4854439,"pilot99",9.864111,0.02394202,-0.2035071,649902504,"2020-08-05T00:28:24.317Z"
4854442,"pilot99",10.88644,-0.1963245,0.03112462,649902505,"2020-08-05T00:28:25.323Z"
4854445,"pilot99",10.28549,0.4213795,-0.9504981,649902506,"2020-08-05T00:28:26.333Z"
4854448,"pilot99",9.751583,0.3734955,0.4213795,649902507,"2020-08-05T00:28:27.257Z"
4854451,"pilot99",10.27591,-0.3351882,-0.1987187,649902508,"2020-08-05T00:28:28.277Z"
4854454,"pilot99",10.5273,0.6368576,1.000776,649902509,"2020-08-05T00:28:29.313Z"
4854457,"pilot99",9.514558,0.3830723,0.6464345,649902510,"2020-08-05T00:28:30.333Z"
4854460,"pilot99",10.00297,0.6272808,0.6153098,649902511,"2020-08-05T00:28:31.240Z"
4854463,"pilot99",10.27591,-0.08140286,-1.345541,649902512,"2020-08-05T00:28:32.277Z"
4854466,"pilot99",9.979033,0.1244985,0.3878607,649902513,"2020-08-05T00:28:33.293Z"
4854469,"pilot99",9.904813,0.5626374,0.7757214,649902514,"2020-08-05T00:28:34.320Z"
4854472,"pilot99",9.92636,0.007182605,-0.5506664,649902515,"2020-08-05T00:28:35.237Z"
4854475,"pilot99",9.947908,-0.3878607,-1.005565,649902516,"2020-08-05T00:28:36.277Z"
4854478,"pilot99",9.976639,0.6536171,1.022324,649902517,"2020-08-05T00:28:37.283Z"
4854481,"pilot99",9.842564,0.8403648,-0.1221043,649902518,"2020-08-05T00:28:38.327Z"
4854485,"pilot99",9.799467,-0.3471592,-1.465251,649902519,"2020-08-05T00:28:39.333Z"
4854488,"pilot99",10.70208,0.3280056,0.8810662,649902520,"2020-08-05T00:28:40.257Z"
4854491,"pilot99",9.82341,1.089362,1.091756,649902521,"2020-08-05T00:28:41.273Z"
4854494,"pilot99",9.49301,-0.4429273,-0.9552865,649902522,"2020-08-05T00:28:42.297Z"
4854497,"pilot99",10.21606,0.02633622,-0.3591303,649902523,"2020-08-05T00:28:43.317Z"
4854500,"pilot99",9.725247,0.7302315,0.1867477,649902524,"2020-08-05T00:28:44.257Z"
4854503,"pilot99",9.088389,0.272939,-1.422156,649902525,"2020-08-05T00:28:45.290Z"
4854506,"pilot99",10.06283,0.2035071,0.9193734,649902526,"2020-08-05T00:28:46.233Z"
4854509,"pilot99",10.39323,0.1795651,-0.4668693,649902527,"2020-08-05T00:28:47.320Z"
4854512,"pilot99",9.830592,0.7924808,3.150769,649902528,"2020-08-05T00:28:48.243Z"
4854515,"pilot99",9.847352,-0.545878,-1.812411,649902529,"2020-08-05T00:28:49.283Z"
4854518,"pilot99",10.87686,0.4261679,2.097321,649902530,"2020-08-05T00:28:50.270Z"
4854521,"pilot99",9.689334,0.4357447,0.9289502,649902531,"2020-08-05T00:28:51.323Z"
4854524,"pilot99",9.89763,0.3615245,2.636016,649902532,"2020-08-05T00:28:52.337Z"
4854527,"pilot99",10.46745,-0.03351882,-2.978387,649902533,"2020-08-05T00:28:53.247Z"
4854530,"pilot99",10.4052,0.7110779,0.4764462,649902534,"2020-08-05T00:28:54.403Z"
4854533,"pilot99",9.382876,0.1077391,1.417367,649902535,"2020-08-05T00:28:55.290Z"
4854537,"pilot99",9.947908,0.05267244,1.154005,649902536,"2020-08-05T00:28:56.317Z"
4854540,"pilot99",10.50097,0.4644751,1.711854,649902537,"2020-08-05T00:28:57.240Z"
4854543,"pilot99",9.5385,0.4309563,0.1029507,649902538,"2020-08-05T00:28:58.357Z"
4854546,"pilot99",10.01734,0.1484405,2.32477,649902539,"2020-08-05T00:28:59.290Z"
4854549,"pilot99",9.988609,0.3280056,-2.142811,649902540,"2020-08-05T00:29:00.307Z"
4854552,"pilot99",10.17057,-0.03112462,-0.3734955,649902541,"2020-08-05T00:29:01.330Z"
4854554,"pilot99",9.780313,0.8044518,2.240973,649902542,"2020-08-05T00:29:02.227Z"
4854558,"pilot99",10.0748,0.5554548,-1.170765,649902543,"2020-08-05T00:29:03.283Z"
4854561,"pilot99",10.01255,-0.3303998,0.2825158,649902544,"2020-08-05T00:29:04.307Z"
4854564,"pilot99",10.80024,-0.02394202,2.20506,649902545,"2020-08-05T00:29:05.333Z"
4854567,"pilot99",9.931149,0.9528923,1.053449,649902546,"2020-08-05T00:29:06.247Z"
4854570,"pilot99",9.900024,0.3734955,-2.025495,649902547,"2020-08-05T00:29:07.280Z"
4854573,"pilot99",10.56561,0.2777274,2.439692,649902548,"2020-08-05T00:29:08.303Z"
4854576,"pilot99",10.0748,0.8523358,0.3112462,649902549,"2020-08-05T00:29:09.317Z"
4854579,"pilot99",9.449914,0.4716577,-0.4046201,649902550,"2020-08-05T00:29:10.347Z"
4854582,"pilot99",10.18015,-0.06703765,-0.01675941,649902551,"2020-08-05T00:29:11.267Z"
4854585,"pilot99",10.29267,0.9169792,1.493982,649902552,"2020-08-05T00:29:12.287Z"
4854589,"pilot99",10.04368,0.2418144,-0.7661445,649902553,"2020-08-05T00:29:13.310Z"
4854592,"pilot99",10.12987,0.4884171,3.847482,649902554,"2020-08-05T00:29:14.330Z"
4854595,"pilot99",10.55604,-0.3878607,-2.056619,649902555,"2020-08-05T00:29:15.270Z"
4854598,"pilot99",10.29267,-0.1268927,1.944092,649902556,"2020-08-05T00:29:16.283Z"
4854601,"pilot99",10.06283,0.4429273,0.9600749,649902557,"2020-08-05T00:29:17.313Z"
4854604,"pilot99",9.782708,0.3232172,-0.4070143,649902558,"2020-08-05T00:29:18.327Z"
4854607,"pilot99",9.92636,0.03351882,-1.508347,649902559,"2020-08-05T00:29:19.253Z"
4854610,"pilot99",10.47224,0.6703765,2.135628,649902560,"2020-08-05T00:29:20.270Z"
4854613,"pilot99",9.888053,0.8451532,1.778892,649902561,"2020-08-05T00:29:21.297Z"
4854616,"pilot99",9.624691,-0.213084,1.345541,649902562,"2020-08-05T00:29:22.310Z"
4854619,"pilot99",10.48421,0.2202666,-1.58975,649902563,"2020-08-05T00:29:23.337Z"
4854622,"pilot99",10.08917,0.9433154,0.04548983,649902564,"2020-08-05T00:29:24.260Z"
4854625,"pilot99",9.923966,-0.1795651,1.443704,649902565,"2020-08-05T00:29:25.290Z"
4854628,"pilot99",9.89763,0.6823475,1.37906,649902566,"2020-08-05T00:29:26.320Z"
4854631,"pilot99",10.13226,-0.1532289,1.362301,649902567,"2020-08-05T00:29:27.333Z"
4854634,"pilot99",10.09635,0.1819593,1.711854,649902568,"2020-08-05T00:29:28.250Z"
4854638,"pilot99",9.825804,0.4477157,-1.034295,649902569,"2020-08-05T00:29:29.273Z"
4854641,"pilot99",10.0748,0.1628057,-0.06703765,649902570,"2020-08-05T00:29:30.233Z"
4854644,"pilot99",10.11311,-0.4644751,0.5985504,649902571,"2020-08-05T00:29:31.323Z"
4854647,"pilot99",10.15381,0.5865794,0.7469909,649902572,"2020-08-05T00:29:32.237Z"
4854650,"pilot99",9.65821,0.5410896,-0.8499416,649902573,"2020-08-05T00:29:33.267Z"
4854653,"pilot99",10.04607,-0.09097966,0.1149217,649902574,"2020-08-05T00:29:34.437Z"
4854656,"pilot99",10.57279,0.344765,-1.479617,649902575,"2020-08-05T00:29:35.317Z"
4854659,"pilot99",9.682152,1.029507,0.225055,649902576,"2020-08-05T00:29:36.333Z"
4854662,"pilot99",9.770737,-0.2561796,-1.015141,649902577,"2020-08-05T00:29:37.257Z"
4854665,"pilot99",9.931149,0.1460463,0.1915361,649902578,"2020-08-05T00:29:38.283Z"
4854668,"pilot99",10.54407,0.1364695,0.1149217,649902579,"2020-08-05T00:29:39.297Z"
4854671,"pilot99",9.165004,0.7086837,1.960851,649902580,"2020-08-05T00:29:40.323Z"
4854673,"pilot99",10.03889,-0.04070143,-0.4381389,649902581,"2020-08-05T00:29:41.240Z"
4854676,"pilot99",10.0317,-0.06464344,0.2896984,649902582,"2020-08-05T00:29:42.270Z"
4854680,"pilot99",10.37168,0.3232172,-0.4596867,649902583,"2020-08-05T00:29:43.310Z"
4854683,"pilot99",10.00537,0.7206547,0.8188169,649902584,"2020-08-05T00:29:44.320Z"
4854686,"pilot99",9.888053,0.06464344,-1.010353,649902585,"2020-08-05T00:29:45.347Z"
4854690,"pilot99",10.10114,-0.5602432,-0.4692635,649902586,"2020-08-05T00:29:46.253Z"
4854693,"pilot99",10.60392,-0.1412579,-0.3256114,649902587,"2020-08-05T00:29:47.283Z"
4854696,"pilot99",9.598354,0.4668693,1.434127,649902588,"2020-08-05T00:29:48.303Z"
4854699,"pilot99",9.416395,0.296881,-0.1939303,649902589,"2020-08-05T00:29:49.327Z"
4854701,"pilot99",10.46027,0.1939303,1.288081,649902590,"2020-08-05T00:29:50.280Z"
4854705,"pilot99",9.979033,0.28491,-1.079785,649902591,"2020-08-05T00:29:51.277Z"
4854708,"pilot99",10.07241,0.344765,0.902614,649902592,"2020-08-05T00:29:52.293Z"
4854711,"pilot99",9.844957,1.051055,1.280898,649902593,"2020-08-05T00:29:53.320Z"
4854714,"pilot99",10.31422,-0.2561796,0.4237737,649902594,"2020-08-05T00:29:54.267Z"
4854717,"pilot99",10.29028,0.1364695,1.405396,649902595,"2020-08-05T00:29:55.267Z"
