date,value,localSum
2020-06-19 18:49:38,0.0,20.0
2020-06-19 18:50:38,0.0,20.0
2020-06-19 18:51:38,0.0,20.0
2020-06-19 18:52:38,0.0,20.0
2020-06-19 18:53:38,0.0,20.0
2020-06-19 18:54:38,0.0,20.0
2020-06-19 18:55:38,0.0,20.0
2020-06-19 18:56:38,0.0,20.0
2020-06-19 18:57:38,0.0,20.0
2020-06-19 18:58:38,0.0,20.0
2020-06-19 18:59:38,0.0,20.0
2020-06-19 19:00:38,0.0,20.0
2020-06-19 19:01:38,0.0,20.0
2020-06-19 19:02:38,0.0,20.0
2020-06-19 19:03:38,0.0,20.0
2020-06-19 19:04:38,0.0,20.0
2020-06-19 19:05:38,0.0,20.0
2020-06-19 19:06:38,0.0,20.0
2020-06-19 19:07:38,0.0,20.0
2020-06-19 19:08:38,0.0,20.0
2020-06-19 19:09:38,0.0,20.0
2020-06-19 19:10:38,0.0,20.0
2020-06-19 19:11:38,0.0,20.0
2020-06-19 19:12:38,0.0,20.0
2020-06-19 19:13:38,0.0,20.0
2020-06-19 19:14:38,0.0,20.0
2020-06-19 19:15:38,0.0,20.0
2020-06-19 19:16:38,0.0,20.0
2020-06-19 19:17:38,0.0,20.0
2020-06-19 19:18:38,0.0,20.0
2020-06-19 19:19:38,0.0,20.0
2020-06-19 19:20:38,0.0,20.0
2020-06-19 19:21:38,0.0,20.0
2020-06-19 19:22:38,0.0,20.0
2020-06-19 19:23:38,0.0,20.0
2020-06-19 19:24:38,0.0,20.0
